review_id,order_id,review_score,review_date,review_text
R003547,O002342,5.0,2026-07-05,Good quality
R003548,O003168,5.0,2026-05-09,Late delivery
R003549,O005307,4.0,2026-01-04,Average experience
R003550,O006262,5.0,2026-03-19,Good quality
R003551,O006860,4.0,2026-08-01,Late delivery
R003552,O003066,3.0,2026-05-04,Late delivery
R003553,O001265,5.0,2026-03-06,Great value
R003554,O000991,4.0,2026-07-22,Not as expected
R003555,O001465,3.0,2026-03-31,Good quality
R003556,O001740,4.0,2026-03-02,Excellent product
R003557,O005175,4.0,2026-03-11,Fast delivery
R003558,O006034,2.0,2026-01-06,Great value
R003559,O000354,4.0,2026-05-30,Good quality
R003560,O005490,3.0,2026-05-03,Great value
R003561,O003938,3.0,2026-05-18,Good quality
R003562,O005997,5.0,2026-01-04,Great value
R003563,O005055,4.0,2026-06-23,Excellent product
R003564,O001490,4.0,2026-03-23,Excellent product
R003565,O004838,3.0,2026-08-22,Fast delivery
R003566,O004824,5.0,2026-05-09,Damaged package
R003567,O003131,1.0,2026-03-31,Fast delivery
R003568,O001229,1.0,2026-01-07,Excellent product
R003569,O004288,4.0,2026-01-18,Great value
R003570,O004915,2.0,2026-03-14,Not as expected
R003571,O003962,3.0,2026-05-11,Fast delivery
R003572,O006816,3.0,2026-07-19,Good quality
R003573,O005021,4.0,2026-06-18,Average experience
R003574,O007074,5.0,2026-02-22,Damaged package
R003575,O000053,4.0,2026-04-03,Average experience
R003576,O004315,5.0,2026-02-02,Excellent product
R003577,O004036,,2026-01-20,Not as expected
R003578,O005356,5.0,2026-03-01,Damaged package
R003579,O003086,5.0,2026-02-19,Great value
R003580,O000160,5.0,2026-03-14,Not as expected
R003581,O004880,2.0,2026-03-28,Not as expected
R003582,O001588,3.0,2026-04-15,Good quality
R003583,O001590,3.0,2026-04-23,Excellent product
R003584,O001480,5.0,2026-07-23,Not as expected
R003585,O003556,4.0,2026-08-23,Excellent product
R003586,O004514,4.0,2026-06-16,Not as expected
R003587,O003146,5.0,2026-03-14,Late delivery
R003588,O001470,1.0,2026-06-19,Great value
R003589,O004285,5.0,2026-01-03,Great value
R003590,O003095,4.0,2026-02-04,Average experience
R003591,O004093,4.0,2026-07-21,Great value
R003592,O003718,3.0,2026-08-03,Late delivery
R003593,O002079,3.0,2026-02-17,Not as expected
R003594,O007050,4.0,2026-04-14,Damaged package
R003595,O004524,5.0,2026-03-16,Great value
R003596,O005806,5.0,2026-01-18,Great value
R003597,O007094,5.0,2026-04-21,Excellent product
R003598,O006947,4.0,2026-02-02,Good quality
R003599,O003822,4.0,2026-04-20,Excellent product
R003600,O002829,4.0,2026-01-22,Excellent product
R003601,O000437,2.0,2026-06-26,Damaged package
R003602,O004160,4.0,2026-07-30,Damaged package
R003603,O006970,1.0,2026-05-27,Average experience
R003604,O002961,5.0,2026-07-13,Not as expected
R003605,O006606,5.0,2026-03-22,Damaged package
R003606,O001589,5.0,2026-02-28,Damaged package
R003607,O004695,4.0,2026-08-19,Late delivery
R003608,O002781,4.0,2026-02-02,Average experience
R003609,O005297,5.0,2026-08-31,Great value
R003610,O001591,4.0,2026-05-30,Damaged package
R003611,O004393,1.0,2026-05-10,Average experience
R003612,O000974,4.0,2026-05-20,Average experience
R003613,O001239,,2026-05-15,Damaged package
R003614,O002952,5.0,2026-01-25,Late delivery
R003615,O006448,5.0,2026-05-05,Fast delivery
R003616,O002343,4.0,2026-04-20,Fast delivery
R003617,O005191,3.0,2026-04-04,Excellent product
R003618,O004308,4.0,2026-01-04,Good quality
R003619,O006814,5.0,2026-01-26,Not as expected
R003620,O006151,3.0,2026-01-29,Average experience
R003621,O002232,5.0,2026-01-03,Not as expected
R003622,O005153,2.0,2026-03-12,Not as expected
R003623,O001498,5.0,2026-07-06,Great value
R003624,O000450,,2026-05-03,Excellent product
R003625,O002370,5.0,2026-03-06,Excellent product
R003626,O003961,4.0,2026-01-26,Damaged package
R003627,O003430,5.0,2026-05-02,Excellent product
R003628,O004114,4.0,2026-02-02,Great value
R003629,O006385,2.0,2026-03-17,Average experience
R003630,O002423,4.0,2026-01-07,Fast delivery
R003631,O006465,5.0,2026-05-26,Great value
R003632,O006224,1.0,2026-08-27,Not as expected
R003633,O004232,4.0,2026-08-19,Damaged package
R003634,O001552,4.0,2026-07-29,Good quality
R003635,O006388,5.0,2026-02-18,Average experience
R003636,O001147,3.0,2026-03-26,Average experience
R003637,O004714,2.0,2026-02-12,Great value
R003638,O002093,3.0,2026-04-07,Average experience
R003639,O001314,4.0,2026-07-19,Damaged package
R003640,O002016,4.0,2026-04-02,Great value
R003641,O000188,4.0,2026-01-25,Damaged package
R003642,O006755,4.0,2026-01-18,Excellent product
R003643,O003427,4.0,2026-01-10,Good quality
R003644,O004241,2.0,2026-02-01,Average experience
R003645,O001382,2.0,2026-06-17,Fast delivery
R003646,O005534,4.0,2026-01-26,Good quality
R003647,O000414,5.0,2026-02-05,Excellent product
R003648,O004412,4.0,2026-03-06,Damaged package
R003649,O003456,4.0,2026-03-16,Good quality
R003650,O000942,5.0,2026-04-04,Average experience
R003651,O000802,4.0,2026-03-31,Damaged package
R003652,O003337,2.0,2026-05-07,Fast delivery
R003653,O003607,4.0,2026-06-13,Excellent product
R003654,O006746,1.0,2026-04-09,Late delivery
R003655,O002751,5.0,2026-05-29,Average experience
R003656,O003689,5.0,2026-05-25,Late delivery
R003657,O004418,3.0,2026-08-19,Late delivery
R003658,O000257,4.0,2026-05-13,Great value
R003659,O004164,2.0,2026-08-13,Not as expected
R003660,O007062,3.0,2026-01-08,Great value
R003661,O003200,2.0,2026-02-15,Damaged package
R003662,O002236,1.0,2026-08-11,Late delivery
R003663,O000648,4.0,2026-03-07,Average experience
R003664,O001768,4.0,2026-06-30,Excellent product
R003665,O004935,5.0,2026-01-04,Excellent product
R003666,O003669,5.0,2026-04-01,Not as expected
R003667,O006538,5.0,2026-02-11,Late delivery
R003668,O006083,1.0,2026-03-28,Damaged package
R003669,O004321,,2026-08-18,Fast delivery
R003670,O000025,5.0,2026-04-30,Late delivery
R003671,O005694,5.0,2026-07-28,Average experience
R003672,O001089,5.0,2026-02-13,Damaged package
R003673,O004129,3.0,2026-01-24,Fast delivery
R003674,O002695,4.0,2026-05-20,Good quality
R003675,O003872,3.0,2026-01-20,Good quality
R003676,O003399,3.0,2026-06-28,Excellent product
R003677,O003560,3.0,2026-03-09,Average experience
R003678,O000113,5.0,2026-06-16,Fast delivery
R003679,O002842,5.0,2026-01-18,Great value
R003680,O002312,4.0,2026-02-21,Damaged package
R003681,O003442,5.0,2026-08-08,Excellent product
R003682,O004077,5.0,2026-03-28,Damaged package
R003683,O006840,4.0,2026-05-23,Average experience
R003684,O004817,5.0,2026-03-08,Fast delivery
R003685,O000057,3.0,2026-02-24,Good quality
R003686,O001310,4.0,2026-05-15,Not as expected
R003687,O000696,2.0,2026-08-14,Late delivery
R003688,O004199,5.0,2026-08-14,Great value
R003689,O005965,3.0,2026-08-27,Average experience
R003690,O001228,2.0,2026-05-11,Late delivery
R003691,O002000,5.0,2026-04-16,Not as expected
R003692,O000277,5.0,2026-08-19,Damaged package
R003693,O003915,5.0,2026-01-04,Excellent product
R003694,O004174,4.0,2026-02-03,Excellent product
R003695,O001834,5.0,2026-06-13,Great value
R003696,O005709,3.0,2026-04-12,Late delivery
R003697,O007170,3.0,2026-08-20,Average experience
R003698,O000683,3.0,2026-02-10,Not as expected
R003699,O004326,1.0,2026-05-11,Good quality
R003700,O006783,4.0,2026-03-21,Fast delivery
R003701,O005205,5.0,2026-05-17,Not as expected
R003702,O004145,4.0,2026-05-15,Great value
R003703,O001138,4.0,2026-06-15,Damaged package
R003704,O002768,4.0,2026-07-16,Good quality
R003705,O004818,5.0,2026-03-24,Damaged package
R003706,O004533,4.0,2026-05-24,Great value
R003707,O004709,4.0,2026-08-15,Good quality
R003708,O000943,5.0,2026-01-01,Good quality
R003709,O001037,3.0,2026-05-20,Average experience
R003710,O005642,1.0,2026-04-21,Average experience
R003711,O005804,4.0,2026-03-11,Fast delivery
R003712,O001347,4.0,2026-03-19,Fast delivery
R003713,O003647,2.0,2026-03-02,Average experience
R003714,O003759,3.0,2026-05-18,Average experience
R003715,O006855,4.0,2026-02-04,Damaged package
R003716,O002785,4.0,2026-05-05,Not as expected
R003717,O000881,5.0,2026-08-06,Not as expected
R003718,O002385,4.0,2026-02-06,Great value
R003719,O002989,5.0,2026-03-23,Great value
R003720,O000116,4.0,2026-01-14,Damaged package
R003721,O005018,4.0,2026-02-14,Average experience
R003722,O003401,4.0,2026-05-12,Good quality
R003723,O007165,3.0,2026-08-13,Average experience
R003724,O003120,1.0,2026-07-22,Damaged package
R003725,O005100,3.0,2026-07-04,Not as expected
R003726,O003839,2.0,2026-04-26,Fast delivery
R003727,O005168,5.0,2026-04-03,Average experience
R003728,O002820,5.0,2026-05-15,Late delivery
R003729,O003785,4.0,2026-08-08,Late delivery
R003730,O005024,3.0,2026-01-13,Excellent product
R003731,O005993,3.0,2026-07-18,Good quality
R003732,O005921,4.0,2026-04-16,Fast delivery
R003733,O000082,4.0,2026-04-10,Fast delivery
R003734,O003022,5.0,2026-01-10,Fast delivery
R003735,O001973,5.0,2026-07-21,Good quality
R003736,O001715,5.0,2026-08-16,Not as expected
R003737,O003537,4.0,2026-03-28,Good quality
R003738,O004900,5.0,2026-01-16,Late delivery
R003739,O005417,5.0,2026-02-23,Damaged package
R003740,O004101,4.0,2026-04-28,Great value
R003741,O004644,4.0,2026-04-07,Damaged package
R003742,O001947,4.0,2026-04-26,Fast delivery
R003743,O005544,4.0,2026-04-24,Fast delivery
R003744,O005215,4.0,2026-06-28,Good quality
R003745,O005050,3.0,2026-04-26,Fast delivery
R003746,O003489,5.0,2026-08-30,Good quality
R003747,O001611,3.0,2026-08-13,Late delivery
R003748,O004998,3.0,2026-01-31,Not as expected
R003749,O001252,5.0,2026-05-25,Excellent product
R003750,O000695,5.0,2026-02-10,Not as expected
R003751,O003071,5.0,2026-06-10,Damaged package
R003752,O004386,5.0,2026-01-31,Fast delivery
R003753,O007032,3.0,2026-04-12,Average experience
R003754,O002868,4.0,2026-07-19,Late delivery
R003755,O005550,3.0,2026-02-03,Excellent product
R003756,O005590,4.0,2026-03-24,Not as expected
R003757,O003376,5.0,2026-04-28,Excellent product
R003758,O000666,5.0,2026-03-27,Not as expected
R003759,O002195,5.0,2026-06-09,Fast delivery
R003760,O004708,4.0,2026-05-07,Average experience
R003761,O005883,4.0,2026-02-23,Great value
R003762,O006128,4.0,2026-05-20,Good quality
R003763,O005196,4.0,2026-03-15,Great value
R003764,O001018,2.0,2026-01-14,Average experience
R003765,O000558,4.0,2026-03-08,Late delivery
R003766,O004741,3.0,2026-01-17,Fast delivery
R003767,O004490,2.0,2026-05-12,Excellent product
R003768,O001208,5.0,2026-05-19,Good quality
R003769,O004939,4.0,2026-08-02,Late delivery
R003770,O004344,4.0,2026-01-11,Damaged package
R003771,O004307,5.0,2026-02-28,Not as expected
R003772,O001511,4.0,2026-03-31,Damaged package
R003773,O006965,5.0,2026-03-26,Fast delivery
R003774,O003733,5.0,2026-07-18,Excellent product
R003775,O006859,3.0,2026-06-09,Good quality
R003776,O003212,4.0,2026-07-03,Great value
R003777,O003631,3.0,2026-08-05,Damaged package
R003778,O004906,5.0,2026-07-16,Excellent product
R003779,O004908,2.0,2026-04-08,Good quality
R003780,O000267,5.0,2026-04-02,Great value
R003781,O006919,5.0,2026-01-18,Great value
R003782,O001141,5.0,2026-05-02,Excellent product
R003783,O003163,4.0,2026-01-27,Not as expected
R003784,O002112,4.0,2026-02-19,Damaged package
R003785,O005103,4.0,2026-03-02,Not as expected
R003786,O005553,3.0,2026-05-16,Good quality
R003787,O001910,3.0,2026-06-02,Good quality
R003788,O004306,5.0,2026-02-27,Average experience
R003789,O006145,4.0,2026-07-31,Good quality
R003790,O000657,5.0,2026-01-13,Damaged package
R003791,O005770,3.0,2026-07-15,Not as expected
R003792,O005378,3.0,2026-07-07,Damaged package
R003793,O004610,4.0,2026-01-08,Late delivery
R003794,O000999,2.0,2026-06-19,Damaged package
R003795,O005986,5.0,2026-03-22,Damaged package
R003796,O002835,3.0,2026-02-17,Fast delivery
R003797,O002810,4.0,2026-03-25,Damaged package
R003798,O006121,2.0,2026-08-05,Fast delivery
R003799,O001785,4.0,2026-05-15,Not as expected
R003800,O001238,4.0,2026-08-01,Fast delivery
R003801,O005996,4.0,2026-02-07,Not as expected
R003802,O006992,5.0,2026-06-11,Fast delivery
R003803,O004480,5.0,2026-03-08,Damaged package
R003804,O006338,4.0,2026-02-27,Fast delivery
R003805,O005844,4.0,2026-05-04,Damaged package
R003806,O007106,5.0,2026-04-16,Good quality
R003807,O002187,5.0,2026-07-11,Not as expected
R003808,O002914,3.0,2026-04-27,Great value
R003809,O001135,,2026-05-10,Late delivery
R003810,O000909,1.0,2026-01-18,Good quality
R003811,O004742,1.0,2026-04-20,Excellent product
R003812,O003709,5.0,2026-03-10,Fast delivery
R003813,O001304,4.0,2026-08-13,Great value
R003814,O006717,5.0,2026-08-30,Fast delivery
R003815,O001628,4.0,2026-08-14,Not as expected
R003816,O004631,3.0,2026-01-09,Damaged package
R003817,O001523,4.0,2026-06-21,Great value
R003818,O000836,4.0,2026-04-15,Not as expected
R003819,O000359,4.0,2026-07-04,Damaged package
R003820,O000139,4.0,2026-05-14,Good quality
R003821,O000300,4.0,2026-06-13,Late delivery
R003822,O001557,3.0,2026-03-27,Excellent product
R003823,O001004,5.0,2026-03-11,Great value
R003824,O000383,4.0,2026-07-27,Excellent product
R003825,O004967,2.0,2026-08-05,Average experience
R003826,O004104,4.0,2026-05-08,Average experience
R003827,O005880,3.0,2026-08-31,Average experience
R003828,O000762,5.0,2026-04-12,Damaged package
R003829,O003879,4.0,2026-04-30,Good quality
R003830,O006888,3.0,2026-01-28,Great value
R003831,O005222,4.0,2026-06-08,Damaged package
R003832,O005655,3.0,2026-06-18,Good quality
R003833,O004316,5.0,2026-02-13,Excellent product
R003834,O006230,1.0,2026-07-28,Average experience
R003835,O005822,3.0,2026-03-30,Excellent product
R003836,O004950,5.0,2026-08-16,Late delivery
R003837,O001403,5.0,2026-07-21,Damaged package
R003838,O000821,2.0,2026-01-05,Good quality
R003839,O006183,4.0,2026-03-07,Not as expected
R003840,O002722,5.0,2026-08-11,Not as expected
R003841,O001933,3.0,2026-07-13,Average experience
R003842,O004363,5.0,2026-04-14,Not as expected
R003843,O003561,4.0,2026-06-26,Not as expected
R003844,O006474,5.0,2026-03-27,Average experience
R003845,O006509,4.0,2026-01-04,Excellent product
R003846,O004167,5.0,2026-03-18,Fast delivery
R003847,O005736,4.0,2026-03-26,Great value
R003848,O003056,5.0,2026-04-18,Damaged package
R003849,O003808,4.0,2026-06-24,Fast delivery
R003850,O006153,1.0,2026-05-23,Not as expected
R003851,O006731,5.0,2026-03-23,Good quality
R003852,O004787,3.0,2026-05-16,Excellent product
R003853,O002686,2.0,2026-01-15,Good quality
R003854,O005716,5.0,2026-07-08,Fast delivery
R003855,O000059,5.0,2026-08-17,Fast delivery
R003856,O000077,4.0,2026-02-12,Fast delivery
R003857,O000797,3.0,2026-04-24,Damaged package
R003858,O002417,3.0,2026-02-20,Great value
R003859,O002249,4.0,2026-03-24,Not as expected
R003860,O005261,5.0,2026-01-05,Great value
R003861,O000786,2.0,2026-07-01,Excellent product
R003862,O001732,5.0,2026-02-25,Average experience
R003863,O007007,5.0,2026-04-02,Not as expected
R003864,O003159,,2026-05-02,Good quality
R003865,O003107,4.0,2026-07-29,Damaged package
R003866,O000124,4.0,2026-02-07,Good quality
R003867,O002218,4.0,2026-02-07,Damaged package
R003868,O001573,4.0,2026-01-15,Average experience
R003869,O004826,5.0,2026-07-25,Good quality
R003870,O007197,5.0,2026-01-18,Not as expected
R003871,O004039,4.0,2026-07-16,Great value
R003872,O005584,2.0,2026-03-07,Damaged package
R003873,O006093,4.0,2026-07-24,Late delivery
R003874,O000911,1.0,2026-05-30,Damaged package
R003875,O002173,5.0,2026-04-26,Great value
R003876,O001851,5.0,2026-01-22,Not as expected
R003877,O002310,5.0,2026-06-09,Late delivery
R003878,O006739,,2026-07-31,Excellent product
R003879,O003635,5.0,2026-05-11,Late delivery
R003880,O001258,4.0,2026-04-19,Excellent product
R003881,O002496,4.0,2026-08-12,Damaged package
R003882,O005428,5.0,2026-07-01,Good quality
R003883,O005161,4.0,2026-05-06,Not as expected
R003884,O003502,5.0,2026-07-15,Excellent product
R003885,O001179,4.0,2026-08-05,Good quality
R003886,O004371,5.0,2026-06-19,Great value
R003887,O007115,5.0,2026-01-24,Great value
R003888,O005419,4.0,2026-04-26,Excellent product
R003889,O005888,2.0,2026-07-30,Fast delivery
R003890,O003651,3.0,2026-03-23,Excellent product
R003891,O000443,5.0,2026-01-12,Fast delivery
R003892,O005518,2.0,2026-06-01,Not as expected
R003893,O001400,5.0,2026-04-17,Fast delivery
R003894,O002974,4.0,2026-05-04,Damaged package
R003895,O002885,5.0,2026-02-08,Excellent product
R003896,O001458,5.0,2026-01-04,Damaged package
R003897,O004422,5.0,2026-05-13,Damaged package
R003898,O006858,1.0,2026-08-21,Average experience
R003899,O003460,5.0,2026-02-04,Great value
R003900,O001055,5.0,2026-03-27,Not as expected
R003901,O003930,4.0,2026-06-11,Late delivery
R003902,O004368,5.0,2026-08-19,Not as expected
R003903,O003276,4.0,2026-05-18,Not as expected
R003904,O005520,4.0,2026-08-13,Average experience
R003905,O003700,4.0,2026-05-26,Excellent product
R003906,O003760,5.0,2026-05-06,Good quality
R003907,O000930,5.0,2026-05-07,Late delivery
R003908,O001416,4.0,2026-03-13,Late delivery
R003909,O002373,4.0,2026-01-02,Excellent product
R003910,O006802,4.0,2026-03-16,Average experience
R003911,O001830,5.0,2026-07-31,Good quality
R003912,O006102,3.0,2026-04-18,Average experience
R003913,O000817,5.0,2026-06-18,Not as expected
R003914,O004670,5.0,2026-05-29,Fast delivery
R003915,O005049,4.0,2026-04-04,Excellent product
R003916,O006601,5.0,2026-05-17,Excellent product
R003917,O001503,5.0,2026-07-29,Not as expected
R003918,O005799,5.0,2026-01-05,Good quality
R003919,O001451,4.0,2026-06-26,Average experience
R003920,O004772,5.0,2026-02-12,Fast delivery
R003921,O002012,4.0,2026-01-16,Good quality
R003922,O005456,4.0,2026-05-20,Damaged package
R003923,O003516,,2026-04-17,Late delivery
R003924,O004889,4.0,2026-08-08,Damaged package
R003925,O005460,1.0,2026-08-01,Late delivery
R003926,O006089,5.0,2026-07-21,Damaged package
R003927,O006907,4.0,2026-08-29,Average experience
R003928,O002607,4.0,2026-04-09,Excellent product
R003929,O003265,5.0,,Excellent product
R003930,O005807,4.0,2026-02-24,Damaged package
R003931,O005439,2.0,2026-08-31,Average experience
R003932,O006301,4.0,2026-03-06,Average experience
R003933,O004775,5.0,2026-04-10,Excellent product
R003934,O000007,5.0,2026-04-08,Great value
R003935,O002981,5.0,2026-06-18,Excellent product
R003936,O003740,5.0,2026-07-04,Late delivery
R003937,O002488,4.0,2026-03-18,Fast delivery
R003938,O003362,4.0,2026-01-27,Fast delivery
R003939,O000679,4.0,2026-05-01,Damaged package
R003940,O001944,4.0,2026-01-10,Good quality
R003941,O004702,5.0,2026-05-15,Late delivery
R003942,O006625,5.0,2026-01-25,Fast delivery
R003943,O006090,5.0,2026-01-27,Not as expected
R003944,O003897,3.0,2026-01-04,Good quality
R003945,O005913,3.0,2026-06-15,Damaged package
R003946,O004725,5.0,2026-01-07,Late delivery
R003947,O002608,3.0,2026-06-05,Not as expected
R003948,O006561,4.0,2026-01-26,Late delivery
R003949,O004603,2.0,2026-01-13,Average experience
R003950,O006621,3.0,2026-08-27,Great value
R003951,O003135,4.0,2026-06-25,Damaged package
R003952,O001065,2.0,2026-07-30,Damaged package
R003953,O002895,4.0,2026-02-02,Damaged package
