payment_id,order_id,payment_method,payment_status,amount
PAY0006071,O006071,Cash on Delivery,Paid,65800.0
PAY0006072,O006072,Cash on Delivery,Paid,26600.0
PAY0006073,O006073,Wallet,Pending,94400.0
PAY0006074,O006074,Card,Paid,54000.0
PAY0006075,O006075,Card,Paid,140400.0
PAY0006076,O006076,Card,Paid,67200.0
PAY0006077,O006077,Wallet,Paid,72000.0
PAY0006078,O006078,Card,Paid,23800.0
PAY0006079,O006079,Card,Paid,104000.0
PAY0006080,O006080,Bank Transfer,Paid,84000.0
PAY0006081,O006081,Wallet,Paid,50400.0
PAY0006082,O006082,Cash on Delivery,Paid,24000.0
PAY0006083,O006083,Card,Paid,66000.0
PAY0006084,O006084,Cash on Delivery,Paid,9500.0
PAY0006085,O006085,Card,Paid,20900.0
PAY0006086,O006086,Card,Paid,15300.0
PAY0006087,O006087,Cash on Delivery,Paid,30825.0
PAY0006088,O006088,Bank Transfer,Paid,7225.0
PAY0006089,O006089,Card,Paid,26600.0
PAY0006090,O006090,Cash on Delivery,Paid,72000.0
PAY0006091,O006091,Card,Paid,15300.0
PAY0006092,O006092,Card,Paid,32400.0
PAY0006093,O006093,Card,Paid,120825.0
PAY0006094,O006094,Card,Paid,8500.0
PAY0006095,O006095,Card,Paid,136875.0
PAY0006096,O006096,Card,Paid,46400.0
PAY0006097,O006097,Card,Paid,15300.0
PAY0006098,O006098,Card,Pending,13500.0
PAY0006099,O006099,Card,Paid,193750.0
PAY0006100,O006100,Card,Paid,72000.0
PAY0006101,O006101,Bank Transfer,Paid,55500.0
PAY0006102,O006102,Bank Transfer,Paid,87450.0
PAY0006103,O006103,Card,Paid,42750.0
PAY0006104,O006104,Wallet,Paid,104400.0
PAY0006105,O006105,Card,Paid,17550.0
PAY0006106,O006106,Bank Transfer,Paid,30600.0
PAY0006107,O006107,Cash on Delivery,Paid,15300.0
PAY0006108,O006108,Card,Paid,25500.0
PAY0006109,O006109,Card,Paid,78750.0
PAY0006110,O006110,Card,Paid,58500.0
PAY0006111,O006111,Cash on Delivery,Paid,51300.0
PAY0006112,O006112,Card,Paid,2500.0
PAY0006113,O006113,Wallet,Paid,5850.0
PAY0006114,O006114,Card,Paid,40500.0
PAY0006115,O006115,Cash on Delivery,Paid,77700.0
PAY0006116,O006116,Card,Paid,156000.0
PAY0006117,O006117,Wallet,Paid,19500.0
PAY0006118,O006118,Card,Paid,65000.0
PAY0006119,O006119,Card,Paid,116400.0
PAY0006120,O006120,Cash on Delivery,Paid,42750.0
PAY0006121,O006121,Card,Paid,37400.0
PAY0006122,O006122,Cash on Delivery,Paid,56000.0
PAY0006123,O006123,Card,Paid,217800.0
PAY0006124,O006124,Wallet,Paid,98100.0
PAY0006125,O006125,Bank Transfer,Paid,5525.0
PAY0006126,O006126,Card,Paid,35200.0
PAY0006127,O006127,Bank Transfer,Paid,21600.0
PAY0006128,O006128,Card,Paid,53200.0
PAY0006129,O006129,Wallet,Paid,40800.0
PAY0006130,O006130,Card,Paid,19500.0
PAY0006131,O006131,Card,Paid,56000.0
PAY0006132,O006132,Bank Transfer,Paid,90900.0
PAY0006133,O006133,Card,Paid,41800.0
PAY0006134,O006134,Wallet,Paid,12350.0
PAY0006135,O006135,Cash on Delivery,Paid,87800.0
PAY0006136,O006136,Cash on Delivery,Paid,56000.0
PAY0006137,O006137,Card,Paid,132000.0
PAY0006138,O006138,Cash on Delivery,Paid,14250.0
PAY0006139,O006139,Cash on Delivery,Paid,30600.0
PAY0006140,O006140,Cash on Delivery,Paid,18700.0
PAY0006141,O006141,Card,Paid,113000.0
PAY0006142,O006142,Cash on Delivery,Paid,84000.0
PAY0006143,O006143,Card,Paid,13500.0
PAY0006144,O006144,Cash on Delivery,Paid,19800.0
PAY0006145,O006145,Cash on Delivery,Paid,51000.0
PAY0006146,O006146,Wallet,Paid,28500.0
PAY0006147,O006147,Cash on Delivery,Paid,148000.0
PAY0006148,O006148,Card,Paid,19500.0
PAY0006149,O006149,Wallet,Paid,5000.0
PAY0006150,O006150,Wallet,Paid,64800.0
PAY0006151,O006151,Wallet,Paid,84000.0
PAY0006152,O006152,Card,Paid,140400.0
PAY0006153,O006153,Card,Paid,130000.0
PAY0006154,O006154,Card,Paid,56000.0
PAY0006155,O006155,Bank Transfer,Paid,22800.0
PAY0006156,O006156,Cash on Delivery,Paid,126800.0
PAY0006157,O006157,Card,Paid,176200.0
PAY0006158,O006158,Card,Pending,27700.0
PAY0006159,O006159,Bank Transfer,Paid,123500.0
PAY0006160,O006160,Card,Paid,40800.0
PAY0006161,O006161,Cash on Delivery,Paid,36000.0
PAY0006162,O006162,Card,Paid,28000.0
PAY0006163,O006163,Card,Paid,13500.0
PAY0006164,O006164,Card,Paid,11400.0
PAY0006165,O006165,Card,Paid,99825.0
PAY0006166,O006166,Card,Paid,44000.0
PAY0006167,O006167,Card,Paid,123500.0
PAY0006168,O006168,Card,Paid,55250.0
PAY0006169,O006169,Wallet,Paid,130000.0
PAY0006170,O006170,Cash on Delivery,Paid,13500.0
PAY0006171,O006171,Card,Paid,99200.0
PAY0006172,O006172,Card,Paid,7650.0
PAY0006173,O006173,Cash on Delivery,Paid,7225.0
PAY0006174,O006174,Cash on Delivery,Paid,175500.0
PAY0006175,O006175,Cash on Delivery,Paid,115900.0
PAY0006176,O006176,Bank Transfer,Paid,12350.0
PAY0006177,O006177,Cash on Delivery,Paid,45900.0
PAY0006178,O006178,Card,Paid,16150.0
PAY0006179,O006179,Card,Paid,15300.0
PAY0006180,O006180,Card,Paid,70050.0
PAY0006181,O006181,Card,Paid,11475.0
PAY0006182,O006182,Card,Paid,28475.0
PAY0006183,O006183,Card,Paid,43200.0
PAY0006184,O006184,Card,Paid,4500.0
PAY0006185,O006185,Card,Paid,24000.0
PAY0006186,O006186,Bank Transfer,Paid,24000.0
PAY0006187,O006187,Card,Paid,54000.0
PAY0006188,O006188,Cash on Delivery,Paid,25500.0
PAY0006189,O006189,Bank Transfer,Paid,12150.0
PAY0006190,O006190,Bank Transfer,Paid,257700.0
PAY0006191,O006191,Bank Transfer,Paid,51300.0
PAY0006192,O006192,Cash on Delivery,Paid,64800.0
PAY0006193,O006193,Card,Paid,17000.0
PAY0006194,O006194,Cash on Delivery,Paid,140400.0
PAY0006195,O006195,Card,Paid,7650.0
PAY0006196,O006196,Cash on Delivery,Paid,79900.0
PAY0006197,O006197,Card,Paid,129000.0
PAY0006198,O006198,Card,Paid,37400.0
PAY0006199,O006199,Card,Paid,27000.0
PAY0006200,O006200,Card,Paid,72000.0
PAY0006201,O006201,Bank Transfer,Paid,19800.0
PAY0006202,O006202,Cash on Delivery,Paid,48450.0
PAY0006203,O006203,Card,Paid,16150.0
PAY0006204,O006204,Wallet,Paid,156000.0
PAY0006205,O006205,Cash on Delivery,Paid,75600.0
PAY0006206,O006206,Bank Transfer,Paid,30000.0
PAY0006207,O006207,Bank Transfer,Paid,175500.0
PAY0006208,O006208,Cash on Delivery,Paid,13500.0
PAY0006209,O006209,Wallet,Paid,84750.0
PAY0006210,O006210,Cash on Delivery,Paid,15000.0
PAY0006211,O006211,Bank Transfer,Paid,203550.0
PAY0006212,O006212,Card,Paid,10800.0
PAY0006213,O006213,Wallet,Paid,25200.0
PAY0006214,O006214,Bank Transfer,Paid,72000.0
PAY0006215,O006215,Card,Paid,62700.0
PAY0006216,O006216,Cash on Delivery,Paid,28000.0
PAY0006217,O006217,Card,Paid,24000.0
PAY0006218,O006218,Cash on Delivery,Paid,58500.0
PAY0006219,O006219,Bank Transfer,Paid,32400.0
PAY0006220,O006220,Card,Paid,61200.0
PAY0006221,O006221,Bank Transfer,Paid,190000.0
PAY0006222,O006222,Bank Transfer,Paid,13500.0
PAY0006223,O006223,Wallet,Paid,6500.0
PAY0006224,O006224,Wallet,Paid,77400.0
PAY0006225,O006225,Card,Paid,15300.0
PAY0006226,O006226,Card,Paid,68000.0
PAY0006227,O006227,Card,Paid,52000.0
PAY0006228,O006228,Card,Paid,24000.0
PAY0006229,O006229,Card,Paid,77400.0
PAY0006230,O006230,Cash on Delivery,Paid,6175.0
PAY0006231,O006231,Bank Transfer,Paid,43200.0
PAY0006232,O006232,Bank Transfer,Paid,28000.0
PAY0006233,O006233,Cash on Delivery,Paid,39600.0
PAY0006234,O006234,Card,Paid,12350.0
PAY0006235,O006235,Card,Paid,12000.0
PAY0006236,O006236,Card,Pending,50250.0
PAY0006237,O006237,Card,Paid,123500.0
PAY0006238,O006238,Bank Transfer,Paid,25500.0
PAY0006239,O006239,Wallet,Paid,166000.0
PAY0006240,O006240,Bank Transfer,Paid,13000.0
PAY0006241,O006241,Wallet,Paid,16150.0
PAY0006242,O006242,Card,Paid,62000.0
PAY0006243,O006243,Card,Paid,19500.0
PAY0006244,O006244,Card,Paid,34200.0
PAY0006245,O006245,Card,Paid,40500.0
PAY0006246,O006246,Card,Paid,36000.0
PAY0006247,O006247,Cash on Delivery,Paid,54000.0
PAY0006248,O006248,Cash on Delivery,Paid,5000.0
PAY0006249,O006249,Wallet,Paid,64500.0
PAY0006250,O006250,Card,Paid,49400.0
PAY0006251,O006251,Cash on Delivery,Paid,38250.0
PAY0006252,O006252,Cash on Delivery,Paid,22950.0
PAY0006253,O006253,Bank Transfer,Paid,49400.0
PAY0006254,O006254,Cash on Delivery,Paid,5850.0
PAY0006255,O006255,Card,Paid,30000.0
PAY0006256,O006256,Card,Paid,28500.0
PAY0006257,O006257,Card,Paid,7650.0
PAY0006258,O006258,Card,Paid,40800.0
PAY0006259,O006259,Card,Pending,13500.0
PAY0006260,O006260,Cash on Delivery,Paid,12350.0
PAY0006261,O006261,Wallet,Paid,35650.0
PAY0006262,O006262,Card,Paid,19500.0
PAY0006263,O006263,Card,Paid,72000.0
PAY0006264,O006264,Card,Paid,83200.0
PAY0006265,O006265,Card,Paid,141000.0
PAY0006266,O006266,Card,Paid,13000.0
PAY0006267,O006267,Bank Transfer,Paid,81000.0
PAY0006268,O006268,Card,Paid,6175.0
PAY0006269,O006269,Card,Paid,156000.0
PAY0006270,O006270,Wallet,Paid,6500.0
PAY0006271,O006271,Cash on Delivery,Paid,24000.0
PAY0006272,O006272,Card,Paid,22950.0
PAY0006273,O006273,Card,Paid,56000.0
PAY0006274,O006274,Wallet,Paid,46550.0
PAY0006275,O006275,Wallet,Paid,104000.0
PAY0006276,O006276,Cash on Delivery,Pending,9000.0
PAY0006277,O006277,Card,Paid,80100.0
PAY0006278,O006278,Bank Transfer,Paid,7650.0
PAY0006279,O006279,Cash on Delivery,Paid,185250.0
PAY0006280,O006280,Card,Paid,28500.0
PAY0006281,O006281,Card,Paid,61200.0
PAY0006282,O006282,Card,Failed,8500.0
PAY0006283,O006283,Card,Pending,51300.0
PAY0006284,O006284,Cash on Delivery,Paid,7650.0
PAY0006285,O006285,Bank Transfer,Paid,17100.0
PAY0006286,O006286,Wallet,Paid,6175.0
PAY0006287,O006287,Wallet,Paid,117000.0
PAY0006288,O006288,Bank Transfer,Paid,6800.0
PAY0006289,O006289,Card,Paid,71400.0
PAY0006290,O006290,Cash on Delivery,Paid,40800.0
PAY0006291,O006291,Card,Paid,64800.0
PAY0006292,O006292,Cash on Delivery,Paid,11700.0
PAY0006293,O006293,Card,Paid,44800.0
PAY0006294,O006294,Cash on Delivery,Paid,18525.0
PAY0006295,O006295,Card,Paid,6500.0
PAY0006296,O006296,Cash on Delivery,Paid,112600.0
PAY0006297,O006297,Bank Transfer,Paid,56000.0
PAY0006298,O006298,Card,Paid,50400.0
PAY0006299,O006299,Wallet,Paid,4050.0
PAY0006300,O006300,Card,Paid,81000.0
PAY0006301,O006301,Card,Paid,28500.0
PAY0006302,O006302,Cash on Delivery,Paid,22800.0
PAY0006303,O006303,Card,Paid,34200.0
PAY0006304,O006304,Bank Transfer,Paid,11400.0
PAY0006305,O006305,Cash on Delivery,Paid,110500.0
PAY0006306,O006306,Card,Paid,12000.0
PAY0006307,O006307,Cash on Delivery,Pending,16575.0
PAY0006308,O006308,Bank Transfer,Paid,4275.0
PAY0006309,O006309,Card,Paid,44000.0
PAY0006310,O006310,Card,Pending,15300.0
PAY0006311,O006311,Bank Transfer,Paid,5000.0
PAY0006312,O006312,Bank Transfer,Paid,72000.0
PAY0006313,O006313,Bank Transfer,Pending,44800.0
PAY0006314,O006314,Card,Paid,54000.0
PAY0006315,O006315,Bank Transfer,Paid,58950.0
PAY0006316,O006316,Card,Paid,31650.0
PAY0006317,O006317,Cash on Delivery,Paid,8550.0
PAY0006318,O006318,Card,Paid,195000.0
PAY0006319,O006319,Card,Paid,65000.0
PAY0006320,O006320,Wallet,Paid,156000.0
PAY0006321,O006321,Card,Paid,17100.0
PAY0006322,O006322,Card,Paid,25200.0
PAY0006323,O006323,Cash on Delivery,Paid,26600.0
PAY0006324,O006324,Bank Transfer,Paid,42750.0
PAY0006325,O006325,Cash on Delivery,Failed,66000.0
PAY0006326,O006326,Bank Transfer,Paid,41800.0
PAY0006327,O006327,Wallet,Paid,66000.0
PAY0006328,O006328,Cash on Delivery,Paid,72000.0
PAY0006329,O006329,Cash on Delivery,Paid,21600.0
PAY0006330,O006330,Cash on Delivery,Paid,64800.0
PAY0006331,O006331,Card,Paid,75600.0
PAY0006332,O006332,Card,Paid,36000.0
PAY0006333,O006333,Card,Paid,18525.0
PAY0006334,O006334,Cash on Delivery,Paid,18275.0
PAY0006335,O006335,Card,Paid,22950.0
PAY0006336,O006336,Card,Paid,10800.0
PAY0006337,O006337,Card,Paid,30000.0
PAY0006338,O006338,Bank Transfer,Paid,104000.0
PAY0006339,O006339,Card,Paid,48900.0
PAY0006340,O006340,Wallet,Paid,7650.0
PAY0006341,O006341,Card,Paid,6500.0
PAY0006342,O006342,Cash on Delivery,Paid,76475.0
PAY0006343,O006343,Bank Transfer,Paid,26600.0
PAY0006344,O006344,Card,Failed,13000.0
PAY0006345,O006345,Cash on Delivery,Paid,64800.0
PAY0006346,O006346,Bank Transfer,Paid,52000.0
PAY0006347,O006347,Cash on Delivery,Paid,25500.0
PAY0006348,O006348,Card,Pending,67200.0
PAY0006349,O006349,Cash on Delivery,Paid,125700.0
PAY0006350,O006350,Card,Paid,13600.0
PAY0006351,O006351,Card,Paid,17100.0
PAY0006352,O006352,Card,Paid,6175.0
PAY0006353,O006353,Bank Transfer,Paid,130000.0
PAY0006354,O006354,Bank Transfer,Paid,97000.0
PAY0006355,O006355,Card,Paid,185250.0
PAY0006356,O006356,Cash on Delivery,Paid,34200.0
PAY0006357,O006357,Bank Transfer,Paid,6175.0
PAY0006358,O006358,Cash on Delivery,Paid,15000.0
PAY0006359,O006359,Wallet,Paid,20900.0
PAY0006360,O006360,Card,Paid,27000.0
PAY0006361,O006361,Card,Paid,69300.0
PAY0006362,O006362,Card,Paid,117000.0
PAY0006363,O006363,Wallet,Paid,24225.0
PAY0006364,O006364,Cash on Delivery,Paid,36000.0
PAY0006365,O006365,Card,Paid,5850.0
PAY0006366,O006366,Card,Paid,24225.0
PAY0006367,O006367,Card,Paid,21675.0
PAY0006368,O006368,Bank Transfer,Paid,44200.0
PAY0006369,O006369,Card,Paid,58500.0
PAY0006370,O006370,Card,Paid,21600.0
PAY0006371,O006371,Card,Paid,25500.0
PAY0006372,O006372,Cash on Delivery,Paid,88350.0
PAY0006373,O006373,Card,Paid,85400.0
PAY0006374,O006374,Wallet,Paid,4500.0
PAY0006375,O006375,Wallet,Paid,117000.0
PAY0006376,O006376,Cash on Delivery,Paid,13500.0
PAY0006377,O006377,Cash on Delivery,Paid,75600.0
PAY0006378,O006378,Card,Paid,17600.0
PAY0006379,O006379,Card,Paid,30000.0
PAY0006380,O006380,Card,Paid,42750.0
PAY0006381,O006381,Cash on Delivery,Paid,116900.0
PAY0006382,O006382,Card,Paid,181350.0
PAY0006383,O006383,Cash on Delivery,Paid,18000.0
PAY0006384,O006384,Cash on Delivery,Paid,35600.0
PAY0006385,O006385,Wallet,Paid,63600.0
PAY0006386,O006386,Bank Transfer,Paid,32000.0
PAY0006387,O006387,Cash on Delivery,Paid,21600.0
PAY0006388,O006388,Card,Paid,104000.0
PAY0006389,O006389,Wallet,Paid,7650.0
PAY0006390,O006390,Card,Paid,36000.0
PAY0006391,O006391,Card,Paid,15300.0
PAY0006392,O006392,Cash on Delivery,Paid,117000.0
PAY0006393,O006393,Wallet,Paid,48000.0
PAY0006394,O006394,Card,Paid,54000.0
PAY0006395,O006395,Wallet,Paid,52000.0
PAY0006396,O006396,Card,Paid,8075.0
PAY0006397,O006397,Cash on Delivery,Paid,54000.0
PAY0006398,O006398,Cash on Delivery,Paid,9000.0
PAY0006399,O006399,Cash on Delivery,Paid,13500.0
PAY0006400,O006400,Wallet,Paid,12750.0
PAY0006401,O006401,Card,Paid,36000.0
PAY0006402,O006402,Bank Transfer,Pending,44000.0
PAY0006403,O006403,Cash on Delivery,Paid,88400.0
PAY0006404,O006404,Bank Transfer,Paid,47200.0
PAY0006405,O006405,Bank Transfer,Paid,14925.0
PAY0006406,O006406,Card,Paid,13000.0
PAY0006407,O006407,Card,Pending,20850.0
PAY0006408,O006408,Bank Transfer,Paid,13000.0
PAY0006409,O006409,Card,Paid,50325.0
PAY0006410,O006410,Card,Paid,21350.0
PAY0006411,O006411,Cash on Delivery,Paid,123500.0
PAY0006412,O006412,Card,Paid,15000.0
PAY0006413,O006413,Bank Transfer,Paid,61200.0
PAY0006414,O006414,Card,Paid,21600.0
PAY0006415,O006415,Card,Paid,22950.0
PAY0006416,O006416,Bank Transfer,Paid,68400.0
PAY0006417,O006417,Card,Paid,56000.0
PAY0006418,O006418,Cash on Delivery,Paid,351000.0
PAY0006419,O006419,Card,Paid,158500.0
PAY0006420,O006420,Cash on Delivery,Paid,13000.0
PAY0006421,O006421,Card,Paid,50400.0
PAY0006422,O006422,Bank Transfer,Paid,153000.0
PAY0006423,O006423,Card,Paid,98800.0
PAY0006424,O006424,Wallet,Paid,53200.0
PAY0006425,O006425,Card,Paid,52000.0
PAY0006426,O006426,Card,Paid,68400.0
PAY0006427,O006427,Card,Paid,77600.0
PAY0006428,O006428,Card,Paid,11050.0
PAY0006429,O006429,Card,Paid,8500.0
PAY0006430,O006430,Card,Paid,4275.0
PAY0006431,O006431,Cash on Delivery,Paid,13500.0
PAY0006432,O006432,Bank Transfer,Paid,2500.0
PAY0006433,O006433,Card,Paid,12150.0
PAY0006434,O006434,Card,Paid,2500.0
PAY0006435,O006435,Card,Paid,70200.0
PAY0006436,O006436,Cash on Delivery,Pending,10800.0
PAY0006437,O006437,Card,Paid,200000.0
PAY0006438,O006438,Card,Paid,71400.0
PAY0006439,O006439,Cash on Delivery,Paid,86675.0
PAY0006440,O006440,Cash on Delivery,Paid,88400.0
PAY0006441,O006441,Card,Paid,39600.0
PAY0006442,O006442,Bank Transfer,Paid,16150.0
PAY0006443,O006443,Cash on Delivery,Paid,42750.0
PAY0006444,O006444,Bank Transfer,Paid,13000.0
PAY0006445,O006445,Card,Paid,28000.0
PAY0006446,O006446,Card,Paid,20900.0
PAY0006447,O006447,Wallet,Paid,7500.0
PAY0006448,O006448,Cash on Delivery,Paid,61200.0
PAY0006449,O006449,Card,Paid,32400.0
PAY0006450,O006450,Cash on Delivery,Paid,41450.0
PAY0006451,O006451,Bank Transfer,Paid,72000.0
PAY0006452,O006452,Wallet,Paid,52500.0
PAY0006453,O006453,Cash on Delivery,Paid,19200.0
PAY0006454,O006454,Cash on Delivery,Paid,4050.0
PAY0006455,O006455,Card,Paid,156000.0
PAY0006456,O006456,Cash on Delivery,Paid,66000.0
PAY0006457,O006457,Card,Paid,156000.0
PAY0006458,O006458,Bank Transfer,Paid,45000.0
PAY0006459,O006459,Cash on Delivery,Paid,72200.0
PAY0006460,O006460,Cash on Delivery,Paid,84000.0
PAY0006461,O006461,Cash on Delivery,Paid,15000.0
PAY0006462,O006462,Card,Paid,35150.0
PAY0006463,O006463,Card,Paid,20900.0
PAY0006464,O006464,Cash on Delivery,Paid,50400.0
PAY0006465,O006465,Cash on Delivery,Paid,6175.0
PAY0006466,O006466,Bank Transfer,Paid,132600.0
PAY0006467,O006467,Cash on Delivery,Paid,5525.0
PAY0006468,O006468,Card,Paid,9000.0
PAY0006469,O006469,Cash on Delivery,Paid,32775.0
PAY0006470,O006470,Cash on Delivery,Paid,30000.0
PAY0006471,O006471,Cash on Delivery,Paid,67950.0
PAY0006472,O006472,Bank Transfer,Paid,59400.0
PAY0006473,O006473,Cash on Delivery,Paid,70750.0
PAY0006474,O006474,Bank Transfer,Paid,24000.0
PAY0006475,O006475,Card,Paid,6500.0
PAY0006476,O006476,Bank Transfer,Paid,22800.0
PAY0006477,O006477,Card,Paid,32400.0
PAY0006478,O006478,Bank Transfer,Paid,16575.0
PAY0006479,O006479,Card,Paid,42750.0
PAY0006480,O006480,Cash on Delivery,Paid,99000.0
PAY0006481,O006481,Cash on Delivery,Paid,17000.0
PAY0006482,O006482,Card,Paid,17000.0
PAY0006483,O006483,Card,Paid,3825.0
PAY0006484,O006484,Bank Transfer,Paid,12000.0
PAY0006485,O006485,Card,Paid,7500.0
PAY0006486,O006486,Card,Paid,76200.0
PAY0006487,O006487,Cash on Delivery,Paid,2500.0
PAY0006488,O006488,Cash on Delivery,Paid,4275.0
PAY0006489,O006489,Card,Failed,56000.0
PAY0006490,O006490,Cash on Delivery,Paid,173400.0
PAY0006491,O006491,Bank Transfer,Paid,66000.0
PAY0006492,O006492,Card,Paid,7650.0
PAY0006493,O006493,Card,Paid,20400.0
PAY0006494,O006494,Cash on Delivery,Paid,39600.0
PAY0006495,O006495,Card,Paid,228450.0
PAY0006496,O006496,Wallet,Paid,38700.0
PAY0006497,O006497,Card,Paid,25500.0
PAY0006498,O006498,Cash on Delivery,Paid,44000.0
PAY0006499,O006499,Cash on Delivery,Paid,28200.0
PAY0006500,O006500,Cash on Delivery,Pending,4500.0
PAY0006501,O006501,Bank Transfer,Paid,75600.0
PAY0006502,O006502,Cash on Delivery,Paid,28800.0
PAY0006503,O006503,Wallet,Paid,44200.0
PAY0006504,O006504,Cash on Delivery,Paid,14450.0
PAY0006505,O006505,Wallet,Paid,130000.0
PAY0006506,O006506,Card,Paid,7200.0
PAY0006507,O006507,Bank Transfer,Paid,104000.0
PAY0006508,O006508,Cash on Delivery,Pending,18700.0
PAY0006509,O006509,Bank Transfer,Paid,11400.0
PAY0006510,O006510,Card,Paid,14450.0
PAY0006511,O006511,Cash on Delivery,Paid,43800.0
PAY0006512,O006512,Cash on Delivery,Paid,54000.0
PAY0006513,O006513,Bank Transfer,Paid,11400.0
PAY0006514,O006514,Cash on Delivery,Paid,213250.0
PAY0006515,O006515,Bank Transfer,Paid,13000.0
PAY0006516,O006516,Cash on Delivery,Paid,59400.0
PAY0006517,O006517,Cash on Delivery,Paid,40800.0
PAY0006518,O006518,Bank Transfer,Pending,55650.0
PAY0006519,O006519,Cash on Delivery,Paid,130000.0
PAY0006520,O006520,Cash on Delivery,Paid,13000.0
PAY0006521,O006521,Cash on Delivery,Paid,62700.0
PAY0006522,O006522,Bank Transfer,Paid,56000.0
PAY0006523,O006523,Wallet,Paid,40800.0
PAY0006524,O006524,Card,Paid,75600.0
PAY0006525,O006525,Card,Paid,32400.0
PAY0006526,O006526,Card,Paid,38250.0
PAY0006527,O006527,Card,Paid,8500.0
PAY0006528,O006528,Card,Paid,72000.0
PAY0006529,O006529,Bank Transfer,Paid,53200.0
PAY0006530,O006530,Card,Paid,40500.0
PAY0006531,O006531,Cash on Delivery,Paid,148200.0
PAY0006532,O006532,Bank Transfer,Paid,24000.0
PAY0006533,O006533,Wallet,Paid,22000.0
PAY0006534,O006534,Cash on Delivery,Paid,9000.0
PAY0006535,O006535,Card,Paid,104000.0
PAY0006536,O006536,Cash on Delivery,Paid,56000.0
PAY0006537,O006537,Wallet,Paid,130000.0
PAY0006538,O006538,Wallet,Paid,58500.0
PAY0006539,O006539,Card,Paid,18000.0
PAY0006540,O006540,Wallet,Paid,17000.0
PAY0006541,O006541,Card,Paid,62700.0
PAY0006542,O006542,Bank Transfer,Failed,48000.0
PAY0006543,O006543,Wallet,Paid,53200.0
PAY0006544,O006544,Card,Paid,175500.0
PAY0006545,O006545,Card,Paid,36500.0
PAY0006546,O006546,Cash on Delivery,Paid,25500.0
PAY0006547,O006547,Card,Paid,7500.0
PAY0006548,O006548,Wallet,Paid,98800.0
PAY0006549,O006549,Card,Paid,53200.0
PAY0006550,O006550,Bank Transfer,Paid,129000.0
PAY0006551,O006551,Card,Paid,38250.0
PAY0006552,O006552,Wallet,Failed,84000.0
PAY0006553,O006553,Bank Transfer,Paid,28000.0
PAY0006554,O006554,Card,Paid,75600.0
PAY0006555,O006555,Card,Paid,8075.0
PAY0006556,O006556,Card,Paid,24225.0
PAY0006557,O006557,Cash on Delivery,Paid,55250.0
PAY0006558,O006558,Bank Transfer,Paid,24000.0
PAY0006559,O006559,Bank Transfer,Paid,62700.0
PAY0006560,O006560,Cash on Delivery,Paid,72400.0
PAY0006561,O006561,Cash on Delivery,Paid,64000.0
PAY0006562,O006562,Wallet,Paid,25500.0
PAY0006563,O006563,Cash on Delivery,Paid,63700.0
PAY0006564,O006564,Bank Transfer,Paid,34200.0
PAY0006565,O006565,Card,Paid,65000.0
PAY0006566,O006566,Card,Paid,5000.0
PAY0006567,O006567,Card,Paid,49125.0
PAY0006568,O006568,Wallet,Paid,146100.0
PAY0006569,O006569,Bank Transfer,Paid,35650.0
PAY0006570,O006570,Wallet,Paid,61200.0
PAY0006571,O006571,Card,Paid,21175.0
PAY0006572,O006572,Card,Paid,8075.0
PAY0006573,O006573,Card,Pending,22800.0
PAY0006574,O006574,Cash on Delivery,Paid,19500.0
PAY0006575,O006575,Wallet,Paid,64800.0
PAY0006576,O006576,Card,Paid,22000.0
PAY0006577,O006577,Wallet,Paid,25500.0
PAY0006578,O006578,Card,Paid,110500.0
PAY0006579,O006579,Card,Paid,7650.0
PAY0006580,O006580,Card,Paid,4050.0
PAY0006581,O006581,Card,Paid,148200.0
PAY0006582,O006582,Cash on Delivery,Paid,53200.0
PAY0006583,O006583,Wallet,Paid,58500.0
PAY0006584,O006584,Wallet,Paid,200250.0
PAY0006585,O006585,Card,Paid,29450.0
PAY0006586,O006586,Cash on Delivery,Paid,79450.0
PAY0006587,O006587,Cash on Delivery,Paid,94400.0
PAY0006588,O006588,Card,Paid,33700.0
PAY0006589,O006589,Cash on Delivery,Paid,22000.0
PAY0006590,O006590,Card,Paid,13500.0
PAY0006591,O006591,Card,Paid,40500.0
PAY0006592,O006592,Wallet,Paid,32400.0
PAY0006593,O006593,Bank Transfer,Paid,195000.0
PAY0006594,O006594,Bank Transfer,Paid,23800.0
